# {"t_start": 1591416947.5835907, "env_id": "Block2D-v1"} 
r,l,t
11.245259,36,166.776136
6.670703,35,166.814754
6.259063,38,166.887641
2.846202,40,166.931159
6.155228,38,166.996661
6.863267,35,167.034305
7.540219,36,167.102465
7.24564,35,167.143077
9.453098,34,167.214545
3.713126,37,167.256198
5.670482,38,167.331791
2.846804,39,167.446014
4.926089,37,167.487506
4.207059,37,167.554957
4.783953,37,167.595361
6.293576,37,167.664456
8.676602,35,167.702966
6.354866,37,167.774236
9.205484,34,167.812108
-0.203282,41,167.88935
7.810049,38,167.997878
1.592352,41,168.042979
6.968512,34,168.102806
9.746906,32,168.138069
5.995349,36,168.325119
4.466365,38,168.367654
8.406844,35,168.435026
3.673325,39,168.478327
5.017102,37,168.547683
4.498324,33,168.584308
10.542396,32,168.654029
10.28064,34,168.691353
11.28909,33,168.729258
6.073042,36,168.770349
8.732405,36,168.810958
4.353988,39,168.886447
5.56881,38,168.928468
7.993903,33,168.990814
2.302666,40,169.035252
7.341723,35,169.103886
5.137929,39,169.218325
5.59576,34,169.255841
9.103635,33,169.322126
7.553671,36,169.361868
2.144825,38,169.438326
7.215846,37,169.479668
7.576186,37,169.547878
9.743131,35,169.586759
6.257046,36,169.65758
4.828197,38,169.699347
7.665222,36,169.767743
2.096604,39,169.810979
5.439003,39,169.88201
9.554026,35,169.921191
11.568808,31,169.983789
3.122892,39,170.026536
10.194748,34,170.097042
8.777499,36,170.137671
7.902004,35,170.209759
10.00069,33,170.246155
4.230995,39,170.32492
5.115308,38,170.366796
5.812512,38,170.434037
9.565197,34,170.53979
-0.114833,39,170.582694
9.94054,34,170.65424
12.960976,33,170.690135
6.152407,37,170.766006
3.851051,35,170.804703
7.605847,36,170.874611
2.523511,39,170.916911
8.363846,34,170.982496
3.065225,39,171.02453
9.041371,35,171.091951
10.226394,32,171.126208
10.45107,33,171.162879
2.865327,39,171.205333
4.750155,37,171.246081
7.293913,37,171.313133
7.069756,38,171.354969
10.348168,33,171.418926
5.57205,37,171.459868
2.51501,39,171.53545
10.003332,33,171.571775
4.307121,39,171.64723
12.953904,33,171.683798
12.616487,33,171.751867
7.618545,37,171.792663
9.597038,34,171.863622
5.632554,37,171.904903
7.911343,37,171.977434
7.783389,34,172.014792
9.568717,35,172.085343
6.501605,38,172.127513
8.085418,36,172.196582
5.34998,38,172.238373
3.427059,37,172.307616
2.777991,39,172.350634
5.672289,38,172.419431
10.328571,32,172.454267
5.322816,36,172.526052
4.866982,37,172.566449
12.777389,31,197.934635
8.597179,33,197.972459
9.638152,34,198.012437
10.128796,35,198.056151
3.669375,38,198.109206
4.501893,37,198.182004
7.272526,36,198.223284
9.858877,33,198.291065
11.162792,32,198.327898
12.197806,33,198.411928
9.362207,34,198.464233
10.942889,34,198.551023
5.846722,38,198.594563
8.022516,37,198.668061
8.43412,34,198.779536
-32.089356,65,198.853442
7.966835,34,198.893234
4.704077,35,198.9322
11.653382,31,198.966563
6.834954,37,199.008217
8.255654,36,199.049407
7.114907,36,199.120424
5.00827,36,199.160261
4.921132,38,199.234371
8.882627,33,199.27076
10.983339,33,199.339066
8.112717,36,199.378272
3.318268,39,199.455579
8.511548,36,199.494913
8.167601,33,199.558847
4.949525,37,199.599816
3.403074,39,199.677045
8.085122,36,199.720173
4.535056,38,199.796815
9.756102,34,199.83604
6.14356,35,199.910365
6.653621,37,199.953996
4.320976,37,200.028323
6.500023,35,200.067111
6.195841,37,200.139069
1.229152,40,200.184241
5.513101,39,200.252313
7.858456,37,200.292446
4.78253,38,200.360174
3.998645,34,200.397243
4.601487,37,200.467362
1.898503,40,200.511334
6.16559,38,200.578525
2.286682,39,200.621062
11.514425,32,200.681677
6.166617,37,200.722708
5.622539,38,200.797671
12.001256,31,200.831443
9.355246,33,200.900741
3.221403,38,200.941448
7.212301,36,201.011883
5.56195,37,201.052332
3.940125,38,201.122462
6.691754,36,201.161463
10.818565,32,201.228258
3.797304,38,201.271178
6.876243,36,201.343338
5.188909,38,201.384518
9.997018,33,201.448802
7.125396,37,201.489179
7.052952,34,201.558578
10.724562,35,201.596865
-44.338157,76,201.713537
4.33403,39,201.781938
9.132021,33,201.817912
9.006512,33,201.884285
4.192075,37,201.924934
1.787164,39,202.001607
10.856074,35,202.040824
-50.577521,81,202.159293
5.675746,36,202.220693
4.871164,38,202.262326
6.297235,38,202.334827
3.071877,39,202.378348
5.203849,38,202.446655
7.182291,37,202.487569
7.140651,36,202.555736
6.485065,34,202.593448
11.463362,32,202.662124
9.47494,35,202.702363
0.438808,40,202.782267
7.624445,36,202.820994
5.690353,38,202.889389
7.311283,36,202.995884
2.756352,37,203.035942
6.57185,38,203.105805
5.260123,37,203.145844
3.181884,38,203.214351
10.977485,32,203.249179
6.099813,35,203.320251
4.813184,37,203.360575
3.061089,38,203.43155
8.696709,35,203.469719
4.076088,38,203.54019
8.283022,35,203.57803
4.416273,37,203.648552
3.863322,38,203.689021
5.701468,38,203.756597
6.667325,37,203.796833
5.061593,38,203.864341
4.480266,39,203.905704
3.750883,38,203.97105
7.513089,35,204.009145
3.05283,37,204.077921
6.715106,35,204.115407
2.358773,39,204.187855
1.502053,38,204.22852
-63.709694,89,204.348351
6.930536,35,204.397642
6.207357,37,204.437717
7.299196,37,204.508007
11.511398,33,204.544173
8.349568,32,204.611551
5.169594,37,204.651516
2.972212,39,204.726673
1.480979,39,204.768254
2.827298,39,204.833622
2.27894,39,204.877262
2.857308,37,204.941972
11.567562,32,204.977441
4.586834,37,205.051635
4.573123,39,205.094685
0.293251,40,205.164962
11.12175,33,205.201141
9.927127,33,205.266588
8.866245,36,205.307119
3.624406,39,205.384654
4.160576,37,205.424923
5.984823,38,205.492373
5.041428,37,205.532426
8.228269,35,205.598031
5.710874,37,205.638504
5.969591,35,205.70783
4.486232,35,205.746165
8.693755,36,205.817464
7.607114,37,205.857394
7.022917,35,205.923307
12.747683,31,205.956681
6.867196,34,206.029414
3.827648,37,206.068054
3.195278,39,206.140423
8.377118,34,206.176529
10.67322,34,206.241038
6.358077,36,206.279198
4.9014,38,206.35108
8.76786,35,206.388289
8.646439,35,206.454038
5.512457,37,206.493217
7.043194,37,206.562989
7.413569,34,206.599684
7.566779,36,206.67169
6.607217,35,206.709633
9.954251,34,231.820044
3.840795,36,231.861083
2.940953,37,231.937622
4.209515,37,231.984756
8.229558,34,232.056384
1.480406,39,232.100747
